,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Differentially expressed?
ENSMUSG00000035383.7_Pmch,0,NA,NA,NA,NA,NA,
ENSMUSG00000035387.5_4930415L06Rik,0,NA,NA,NA,NA,NA,
ENSMUSG00000035427.18_Mageb4,0,NA,NA,NA,NA,NA,
ENSMUSG00000035431.4_Sstr1,0,NA,NA,NA,NA,NA,
ENSMUSG00000035522.3_Tsga8,0,NA,NA,NA,NA,NA,
ENSMUSG00000035592.2_Krt33a,0,NA,NA,NA,NA,NA,
ENSMUSG00000035594.10_Chrna5,0,NA,NA,NA,NA,NA,
ENSMUSG00000035651.7_4930480E11Rik,0,NA,NA,NA,NA,NA,
ENSMUSG00000035804.4_Ins1,0,NA,NA,NA,NA,NA,
ENSMUSG00000035896.4_Rnase1,0,NA,NA,NA,NA,NA,
ENSMUSG00000035946.7_Gsx2,0,NA,NA,NA,NA,NA,
ENSMUSG00000035963.8_Odf3l2,0,NA,NA,NA,NA,NA,
ENSMUSG00000036117.2_Il5,0,NA,NA,NA,NA,NA,
ENSMUSG00000036231.5_Agr3,0,NA,NA,NA,NA,NA,
ENSMUSG00000036244.5_Tbc1d21,0,NA,NA,NA,NA,NA,
ENSMUSG00000036357.5_Gpr101,0,NA,NA,NA,NA,NA,
ENSMUSG00000036401.5_Glt6d1,0,NA,NA,NA,NA,NA,
ENSMUSG00000036422.10_Pcdh8,0,NA,NA,NA,NA,NA,
ENSMUSG00000036463.8_4930544G11Rik,0,NA,NA,NA,NA,NA,
ENSMUSG00000036500.4_Akp3,0,NA,NA,NA,NA,NA,
ENSMUSG00000036574.5_Tex44,0,NA,NA,NA,NA,NA,
ENSMUSG00000036658.4_Olfr11,0,NA,NA,NA,NA,NA,
ENSMUSG00000036731.7_Cysrt1,0,NA,NA,NA,NA,NA,
ENSMUSG00000036760.6_Kcnk9,0,NA,NA,NA,NA,NA,
ENSMUSG00000037028.7_Gm12800,0,NA,NA,NA,NA,NA,
ENSMUSG00000037086.3_Prr32,0,NA,NA,NA,NA,NA,
ENSMUSG00000037334.2_H2-M1,0,NA,NA,NA,NA,NA,
ENSMUSG00000037529.13_Prss40,0,NA,NA,NA,NA,NA,
ENSMUSG00000037603.6_Gm5519,0,NA,NA,NA,NA,NA,
ENSMUSG00000037689.6_Tmem247,0,NA,NA,NA,NA,NA,
ENSMUSG00000037727.6_Avp,0,NA,NA,NA,NA,NA,
ENSMUSG00000037790.3_Defb7,0,NA,NA,NA,NA,NA,
ENSMUSG00000037973.6_Ccdc129,0,NA,NA,NA,NA,NA,
ENSMUSG00000037984.9_Neurod6,0,NA,NA,NA,NA,NA,
ENSMUSG00000038015.6_Prm2,0,NA,NA,NA,NA,NA,
ENSMUSG00000038067.2_Csf3,0,NA,NA,NA,NA,NA,
ENSMUSG00000038203.18_Hoxa13,0,NA,NA,NA,NA,NA,
ENSMUSG00000038210.10_Hoxa11,0,NA,NA,NA,NA,NA,
ENSMUSG00000038255.6_Neurod2,0,NA,NA,NA,NA,NA,
ENSMUSG00000038300.6_Pth2,0,NA,NA,NA,NA,NA,
ENSMUSG00000038572.7_Bpifb5,0,NA,NA,NA,NA,NA,
ENSMUSG00000038580.13_Sct,0,NA,NA,NA,NA,NA,
ENSMUSG00000038676.6_Ucn,0,NA,NA,NA,NA,NA,
ENSMUSG00000038709.14_Txndc8,0,NA,NA,NA,NA,NA,
ENSMUSG00000038791.14_Scgb3a2,0,NA,NA,NA,NA,NA,
ENSMUSG00000038805.10_Six3,0,NA,NA,NA,NA,NA,
ENSMUSG00000038840.7_Birc7,0,NA,NA,NA,NA,NA,
ENSMUSG00000038891.2_Prl3b1,0,NA,NA,NA,NA,NA,
ENSMUSG00000038916.7_Soga3,0,NA,NA,NA,NA,NA,
ENSMUSG00000038968.3_Klk1b16,0,NA,NA,NA,NA,NA,
ENSMUSG00000038994.6_Hils1,0,NA,NA,NA,NA,NA,
ENSMUSG00000038997.4_Asb17,0,NA,NA,NA,NA,NA,
ENSMUSG00000039079.1_Trhr2,0,NA,NA,NA,NA,NA,
ENSMUSG00000039092.9_Sptlc3,0,NA,NA,NA,NA,NA,
ENSMUSG00000039098.3_Gm9767,0,NA,NA,NA,NA,NA,
ENSMUSG00000039215.5_Svs1,0,NA,NA,NA,NA,NA,
ENSMUSG00000039257.11_Vstm2b,0,NA,NA,NA,NA,NA,
ENSMUSG00000039269.5_2300002M23Rik,0,NA,NA,NA,NA,NA,
ENSMUSG00000039278.10_Pcsk1n,0,NA,NA,NA,NA,NA,
ENSMUSG00000039330.4_Tsga10ip,0,NA,NA,NA,NA,NA,
ENSMUSG00000039539.13_Sgcz,0,NA,NA,NA,NA,NA,
ENSMUSG00000039608.6_Olfr303,0,NA,NA,NA,NA,NA,
ENSMUSG00000039639.6_Kcne1,0,NA,NA,NA,NA,NA,
ENSMUSG00000039717.16_Ralyl,0,NA,NA,NA,NA,NA,
ENSMUSG00000039742.15_Fam71f1,0,NA,NA,NA,NA,NA,
ENSMUSG00000039760.8_Il22ra2,0,NA,NA,NA,NA,NA,
ENSMUSG00000039775.7_Defb3,0,NA,NA,NA,NA,NA,
ENSMUSG00000039785.5_Defb5,0,NA,NA,NA,NA,NA,
ENSMUSG00000039962.3_Olfr906,0,NA,NA,NA,NA,NA,
ENSMUSG00000040086.13_Tnni3k,0,NA,NA,NA,NA,NA,
ENSMUSG00000040132.6_Svs2,0,NA,NA,NA,NA,NA,
ENSMUSG00000040138.7_Ndp,0,NA,NA,NA,NA,NA,
ENSMUSG00000040148.5_Hmx3,0,NA,NA,NA,NA,NA,
ENSMUSG00000040163.14_1700034J05Rik,0,NA,NA,NA,NA,NA,
ENSMUSG00000040164.3_Kcns1,0,NA,NA,NA,NA,NA,
ENSMUSG00000040314.1_Ctsg,0,NA,NA,NA,NA,NA,
ENSMUSG00000040373.12_Cacng5,0,NA,NA,NA,NA,NA,
ENSMUSG00000040478.14_Prdm13,0,NA,NA,NA,NA,NA,
ENSMUSG00000040485.5_Lrrc52,0,NA,NA,NA,NA,NA,
ENSMUSG00000040495.4_Chrm4,0,NA,NA,NA,NA,NA,
ENSMUSG00000040533.7_Matn1,0,NA,NA,NA,NA,NA,
ENSMUSG00000040576.8_Wbscr28,0,NA,NA,NA,NA,NA,
ENSMUSG00000040610.7_Tlx3,0,NA,NA,NA,NA,NA,
ENSMUSG00000040752.15_Myh6,0,NA,NA,NA,NA,NA,
ENSMUSG00000040901.7_Kcnk18,0,NA,NA,NA,NA,NA,
ENSMUSG00000040935.12_Padi6,0,NA,NA,NA,NA,NA,
ENSMUSG00000041009.8_Iqcf4,0,NA,NA,NA,NA,NA,
ENSMUSG00000041068.6_4930596D02Rik,0,NA,NA,NA,NA,NA,
ENSMUSG00000041255.2_Tmco5b,0,NA,NA,NA,NA,NA,
ENSMUSG00000041347.5_Bdkrb1,0,NA,NA,NA,NA,NA,
ENSMUSG00000041358.1_Nutm1,0,NA,NA,NA,NA,NA,
ENSMUSG00000041399.3_1700013G24Rik,0,NA,NA,NA,NA,NA,
ENSMUSG00000041505.15_Gm3402,0,NA,NA,NA,NA,NA,
ENSMUSG00000041523.3_Upk2,0,NA,NA,NA,NA,NA,
ENSMUSG00000041616.9_Nppa,0,NA,NA,NA,NA,NA,
ENSMUSG00000041620.8_Mmp1b,0,NA,NA,NA,NA,NA,
ENSMUSG00000041722.7_Khdc1c,0,NA,NA,NA,NA,NA,
ENSMUSG00000041735.8_Gm13178,0,NA,NA,NA,NA,NA,
ENSMUSG00000041872.9_Il17f,0,NA,NA,NA,NA,NA,
ENSMUSG00000042002.11_Foxn4,0,NA,NA,NA,NA,NA,
ENSMUSG00000042031.4_Lce3b,0,NA,NA,NA,NA,NA,
ENSMUSG00000042045.6_Sln,0,NA,NA,NA,NA,NA,
ENSMUSG00000042092.5_Lce1c,0,NA,NA,NA,NA,NA,
ENSMUSG00000042124.5_Lce1f,0,NA,NA,NA,NA,NA,
ENSMUSG00000042184.11_1700069L16Rik,0,NA,NA,NA,NA,NA,
ENSMUSG00000042212.3_Sprr2d,0,NA,NA,NA,NA,NA,
ENSMUSG00000042219.6_Olfr631,0,NA,NA,NA,NA,NA,
ENSMUSG00000042240.14_Crybb2,0,NA,NA,NA,NA,NA,
ENSMUSG00000042243.9_BC051665,0,NA,NA,NA,NA,NA,
ENSMUSG00000042244.4_Pglyrp3,0,NA,NA,NA,NA,NA,
ENSMUSG00000042269.15_Fam92b,0,NA,NA,NA,NA,NA,
ENSMUSG00000042279.13_H1foo,0,NA,NA,NA,NA,NA,
ENSMUSG00000042448.5_Hoxd1,0,NA,NA,NA,NA,NA,
ENSMUSG00000042525.5_4933428M09Rik,0,NA,NA,NA,NA,NA,
ENSMUSG00000042532.14_Golga7b,0,NA,NA,NA,NA,NA,
ENSMUSG00000042655.4_Fam159b,0,NA,NA,NA,NA,NA,
ENSMUSG00000042774.8_Olfr1353,0,NA,NA,NA,NA,NA,
ENSMUSG00000042796.2_Olfr1032,0,NA,NA,NA,NA,NA,
ENSMUSG00000042816.3_Gpr151,0,NA,NA,NA,NA,NA,
ENSMUSG00000042848.3_Vmn1r226,0,NA,NA,NA,NA,NA,
ENSMUSG00000042861.7_Kcna10,0,NA,NA,NA,NA,NA,
ENSMUSG00000042863.5_Olfr1026,0,NA,NA,NA,NA,NA,
ENSMUSG00000042888.10_Prr30,0,NA,NA,NA,NA,NA,
ENSMUSG00000042894.11_Olfr1260,0,NA,NA,NA,NA,NA,
ENSMUSG00000042909.4_Olfr648,0,NA,NA,NA,NA,NA,
ENSMUSG00000043050.7_Tnp2,0,NA,NA,NA,NA,NA,
ENSMUSG00000043066.4_Vmn1r66,0,NA,NA,NA,NA,NA,
ENSMUSG00000043087.5_Olfr855,0,NA,NA,NA,NA,NA,
ENSMUSG00000043119.5_Olfr448,0,NA,NA,NA,NA,NA,
ENSMUSG00000043144.5_Aqp6,0,NA,NA,NA,NA,NA,
ENSMUSG00000043308.1_Vmn1r75,0,NA,NA,NA,NA,NA,
ENSMUSG00000043312.6_Olfr131,0,NA,NA,NA,NA,NA,
ENSMUSG00000043319.5_Cox8c,0,NA,NA,NA,NA,NA,
ENSMUSG00000043383.5_Olfr1342,0,NA,NA,NA,NA,NA,
ENSMUSG00000043429.7_Ccdc185,0,NA,NA,NA,NA,NA,
ENSMUSG00000043430.5_Psapl1,0,NA,NA,NA,NA,NA,
ENSMUSG00000043453.5_Magea10,0,NA,NA,NA,NA,NA,
ENSMUSG00000043463.6_Rab9b,0,NA,NA,NA,NA,NA,
ENSMUSG00000043472.10_Lce3d,0,NA,NA,NA,NA,NA,
ENSMUSG00000043485.2_Krt34,0,NA,NA,NA,NA,NA,
ENSMUSG00000043529.4_Olfr266,0,NA,NA,NA,NA,NA,
ENSMUSG00000043537.1_Vmn1r225,0,NA,NA,NA,NA,NA,
ENSMUSG00000043605.5_Olfr13,0,NA,NA,NA,NA,NA,
ENSMUSG00000043670.4_Diras1,0,NA,NA,NA,NA,NA,
ENSMUSG00000043692.6_Olfr399,0,NA,NA,NA,NA,NA,
ENSMUSG00000043698.9_Olfr62,0,NA,NA,NA,NA,NA,
ENSMUSG00000043715.12_Olfr1326-ps1,0,NA,NA,NA,NA,NA,
ENSMUSG00000043727.5_F830045P16Rik,0,NA,NA,NA,NA,NA,
ENSMUSG00000043811.5_Rtn4r,0,NA,NA,NA,NA,NA,
ENSMUSG00000043865.3_Tas2r118,0,NA,NA,NA,NA,NA,
ENSMUSG00000043880.5_Olfr323,0,NA,NA,NA,NA,NA,
ENSMUSG00000043945.4_Adam6a,0,NA,NA,NA,NA,NA,
ENSMUSG00000043948.2_Olfr691,0,NA,NA,NA,NA,NA,
ENSMUSG00000043972.7_Opn5,0,NA,NA,NA,NA,NA,
ENSMUSG00000043982.2_Krtap19-4,0,NA,NA,NA,NA,NA,
ENSMUSG00000044029.6_Olfr178,0,NA,NA,NA,NA,NA,
ENSMUSG00000044084.2_4933402P03Rik,0,NA,NA,NA,NA,NA,
ENSMUSG00000044121.3_5430402E10Rik,0,NA,NA,NA,NA,NA,
ENSMUSG00000044172.6_Ptx4,0,NA,NA,NA,NA,NA,
ENSMUSG00000044216.6_Kcnj4,0,NA,NA,NA,NA,NA,
ENSMUSG00000044222.3_Defb13,0,NA,NA,NA,NA,NA,
ENSMUSG00000044227.5_Gm9789,0,NA,NA,NA,NA,NA,
ENSMUSG00000044249.3_Defb29,0,NA,NA,NA,NA,NA,
ENSMUSG00000044265.16_Olfm5,0,NA,NA,NA,NA,NA,
ENSMUSG00000044293.5_Olfr794,0,NA,NA,NA,NA,NA,
ENSMUSG00000044294.7_Krt84,0,NA,NA,NA,NA,NA,
ENSMUSG00000044312.4_Neurog3,0,NA,NA,NA,NA,NA,
ENSMUSG00000044375.7_BC027072,0,NA,NA,NA,NA,NA,
ENSMUSG00000044429.8_Cryga,0,NA,NA,NA,NA,NA,
ENSMUSG00000044430.11_Klk12,0,NA,NA,NA,NA,NA,
ENSMUSG00000044444.5_Pfn3,0,NA,NA,NA,NA,NA,
ENSMUSG00000044485.4_Klk1b11,0,NA,NA,NA,NA,NA,
ENSMUSG00000044518.3_Foxe3,0,NA,NA,NA,NA,NA,
ENSMUSG00000044519.8_Zfp488,0,NA,NA,NA,NA,NA,
ENSMUSG00000044526.2_Znrf4,0,NA,NA,NA,NA,NA,
ENSMUSG00000044542.3_Prop1,0,NA,NA,NA,NA,NA,
ENSMUSG00000044576.6_Garem2,0,NA,NA,NA,NA,NA,
ENSMUSG00000044594.14_Serpinb3a,0,NA,NA,NA,NA,NA,
ENSMUSG00000044649.4_Krtap4-2,0,NA,NA,NA,NA,NA,
ENSMUSG00000044772.2_Sntn,0,NA,NA,NA,NA,NA,
ENSMUSG00000044787.7_Spata32,0,NA,NA,NA,NA,NA,
ENSMUSG00000044801.1_Olfr159,0,NA,NA,NA,NA,NA,
ENSMUSG00000044819.5_Oxgr1,0,NA,NA,NA,NA,NA,
ENSMUSG00000044824.8_Olfr545,0,NA,NA,NA,NA,NA,
ENSMUSG00000044863.7_Defb36,0,NA,NA,NA,NA,NA,
ENSMUSG00000044899.3_Olfr649,0,NA,NA,NA,NA,NA,
ENSMUSG00000044994.10_Olfr1426,0,NA,NA,NA,NA,NA,
ENSMUSG00000045004.3_Spata21,0,NA,NA,NA,NA,NA,
ENSMUSG00000045019.4_Acer1,0,NA,NA,NA,NA,NA,
ENSMUSG00000045022.6_1700024P04Rik,0,NA,NA,NA,NA,NA,
ENSMUSG00000045027.6_Prss22,0,NA,NA,NA,NA,NA,
ENSMUSG00000045109.6_Krtap4-7,0,NA,NA,NA,NA,NA,
ENSMUSG00000045111.5_Taar6,0,NA,NA,NA,NA,NA,
ENSMUSG00000045126.2_Olfr1445,0,NA,NA,NA,NA,NA,
ENSMUSG00000045174.10_Amer3,0,NA,NA,NA,NA,NA,
ENSMUSG00000045179.9_Sox3,0,NA,NA,NA,NA,NA,
ENSMUSG00000045236.5_Krtap5-4,0,NA,NA,NA,NA,NA,
ENSMUSG00000045281.5_Gpr20,0,NA,NA,NA,NA,NA,
ENSMUSG00000045331.3_2310079G19Rik,0,NA,NA,NA,NA,NA,
ENSMUSG00000045337.4_Defb11,0,NA,NA,NA,NA,NA,
ENSMUSG00000045340.3_Vmn1r70,0,NA,NA,NA,NA,NA,
ENSMUSG00000045395.4_Olfr1499,0,NA,NA,NA,NA,NA,
ENSMUSG00000045474.7_Olfr1368,0,NA,NA,NA,NA,NA,
ENSMUSG00000045475.5_Lce3c,0,NA,NA,NA,NA,NA,
ENSMUSG00000045493.4_Bhlhe23,0,NA,NA,NA,NA,NA,
ENSMUSG00000045518.8_Onecut3,0,NA,NA,NA,NA,NA,
ENSMUSG00000045528.1_Olfr891,0,NA,NA,NA,NA,NA,
ENSMUSG00000045539.3_Sprr3,0,NA,NA,NA,NA,NA,
ENSMUSG00000045566.1_Sprr4,0,NA,NA,NA,NA,NA,
ENSMUSG00000045575.1_Vmn1r233,0,NA,NA,NA,NA,NA,
ENSMUSG00000045587.9_BC049730,0,NA,NA,NA,NA,NA,
ENSMUSG00000045591.6_Olig3,0,NA,NA,NA,NA,NA,
ENSMUSG00000045608.6_Dbx2,0,NA,NA,NA,NA,NA,
ENSMUSG00000045620.7_Odf3l1,0,NA,NA,NA,NA,NA,
ENSMUSG00000045631.9_Tmprss12,0,NA,NA,NA,NA,NA,
ENSMUSG00000045684.10_Lcn6,0,NA,NA,NA,NA,NA,
ENSMUSG00000045708.4_Olfr447,0,NA,NA,NA,NA,NA,
ENSMUSG00000045713.1_Vmn1r76,0,NA,NA,NA,NA,NA,
ENSMUSG00000045794.3_Lkaaear1,0,NA,NA,NA,NA,NA,
ENSMUSG00000045797.1_4930402K13Rik,0,NA,NA,NA,NA,NA,
ENSMUSG00000045824.6_Olfr574,0,NA,NA,NA,NA,NA,
ENSMUSG00000045883.5_Olfr1461,0,NA,NA,NA,NA,NA,
ENSMUSG00000045989.4_4930451I11Rik,0,NA,NA,NA,NA,NA,
ENSMUSG00000045994.17_B3gat1,0,NA,NA,NA,NA,NA,
ENSMUSG00000046041.4_Olfr803,0,NA,NA,NA,NA,NA,
ENSMUSG00000046082.4_Tmem174,0,NA,NA,NA,NA,NA,
ENSMUSG00000046095.5_Krt32,0,NA,NA,NA,NA,NA,
ENSMUSG00000046133.3_C130073F10Rik,0,NA,NA,NA,NA,NA,
ENSMUSG00000046150.3_Olfr918,0,NA,NA,NA,NA,NA,
ENSMUSG00000046173.2_Pabpc6,0,NA,NA,NA,NA,NA,
ENSMUSG00000046180.11_4930550L24Rik,0,NA,NA,NA,NA,NA,
ENSMUSG00000046259.2_Sprr2h,0,NA,NA,NA,NA,NA,
ENSMUSG00000046262.14_C87977,0,NA,NA,NA,NA,NA,
ENSMUSG00000046272.4_Olfr1444,0,NA,NA,NA,NA,NA,
ENSMUSG00000046287.7_Pnma3,0,NA,NA,NA,NA,NA,
ENSMUSG00000046300.4_Olfr1412,0,NA,NA,NA,NA,NA,
ENSMUSG00000046378.11_Asphd1,0,NA,NA,NA,NA,NA,
ENSMUSG00000046396.7_Olfr609,0,NA,NA,NA,NA,NA,
ENSMUSG00000046431.2_Olfr518,0,NA,NA,NA,NA,NA,
ENSMUSG00000046438.5_Scgb2b24,0,NA,NA,NA,NA,NA,
ENSMUSG00000046450.3_Olfr71,0,NA,NA,NA,NA,NA,
ENSMUSG00000046474.9_Krtap4-16,0,NA,NA,NA,NA,NA,
ENSMUSG00000046615.2_Actrt1,0,NA,NA,NA,NA,NA,
ENSMUSG00000046623.8_Gjb4,0,NA,NA,NA,NA,NA,
ENSMUSG00000046637.3_Ttc34,0,NA,NA,NA,NA,NA,
ENSMUSG00000046643.2_Olfr218,0,NA,NA,NA,NA,NA,
ENSMUSG00000046676.4_Lce1l,0,NA,NA,NA,NA,NA,
ENSMUSG00000046697.16_Enpp7,0,NA,NA,NA,NA,NA,
ENSMUSG00000046716.5_Vmn1r67,0,NA,NA,NA,NA,NA,
ENSMUSG00000046717.5_Igbp1b,0,NA,NA,NA,NA,NA,
ENSMUSG00000046723.4_Adam24,0,NA,NA,NA,NA,NA,
ENSMUSG00000046750.17_Selenov,0,NA,NA,NA,NA,NA,
ENSMUSG00000046755.5_Kif2b,0,NA,NA,NA,NA,NA,
ENSMUSG00000046790.7_Olfr1341,0,NA,NA,NA,NA,NA,
ENSMUSG00000046793.8_Gpr61,0,NA,NA,NA,NA,NA,
ENSMUSG00000046804.13_Phgr1,0,NA,NA,NA,NA,NA,
ENSMUSG00000046845.1_Il1f10,0,NA,NA,NA,NA,NA,
ENSMUSG00000046899.6_Prl7a2,0,NA,NA,NA,NA,NA,
ENSMUSG00000046913.3_Olfr1451,0,NA,NA,NA,NA,NA,
ENSMUSG00000046922.7_Gpr6,0,NA,NA,NA,NA,NA,
ENSMUSG00000046924.3_Vmn1r179,0,NA,NA,NA,NA,NA,
ENSMUSG00000046932.1_Vmn1r193,0,NA,NA,NA,NA,NA,
ENSMUSG00000046942.17_Mageb16,0,NA,NA,NA,NA,NA,
ENSMUSG00000046974.6_BC053393,0,NA,NA,NA,NA,NA,
ENSMUSG00000046975.7_Olfr1020,0,NA,NA,NA,NA,NA,
ENSMUSG00000047002.2_Msgn1,0,NA,NA,NA,NA,NA,
ENSMUSG00000047025.5_Ccer1,0,NA,NA,NA,NA,NA,
ENSMUSG00000047026.9_Acsm4,0,NA,NA,NA,NA,NA,
ENSMUSG00000047031.4_Vmn1r68,0,NA,NA,NA,NA,NA,
ENSMUSG00000047034.9_Ankrd33,0,NA,NA,NA,NA,NA,
ENSMUSG00000047061.6_Gm9817,0,NA,NA,NA,NA,NA,
ENSMUSG00000047079.1_Ube2dnl2,0,NA,NA,NA,NA,NA,
ENSMUSG00000047102.4_Tas2r139,0,NA,NA,NA,NA,NA,
ENSMUSG00000047171.8_Helt,0,NA,NA,NA,NA,NA,
ENSMUSG00000047197.1_Gjd3,0,NA,NA,NA,NA,NA,
ENSMUSG00000047203.2_Vmn1r54,0,NA,NA,NA,NA,NA,
ENSMUSG00000047253.4_Krtap1-5,0,NA,NA,NA,NA,NA,
ENSMUSG00000047259.2_Mc4r,0,NA,NA,NA,NA,NA,
ENSMUSG00000047356.2_Lcn10,0,NA,NA,NA,NA,NA,
ENSMUSG00000047441.3_Antxrl,0,NA,NA,NA,NA,NA,
ENSMUSG00000047485.6_Klhl34,0,NA,NA,NA,NA,NA,
ENSMUSG00000047545.5_Olfr629,0,NA,NA,NA,NA,NA,
ENSMUSG00000047562.3_Mmp10,0,NA,NA,NA,NA,NA,
ENSMUSG00000047564.4_Krtap3-1,0,NA,NA,NA,NA,NA,
ENSMUSG00000047636.3_Cdcp2,0,NA,NA,NA,NA,NA,
ENSMUSG00000047641.7_Krt87,0,NA,NA,NA,NA,NA,
ENSMUSG00000047655.1_Vmn1r74,0,NA,NA,NA,NA,NA,
ENSMUSG00000047667.5_Olfr26,0,NA,NA,NA,NA,NA,
ENSMUSG00000047751.9_Utf1,0,NA,NA,NA,NA,NA,
ENSMUSG00000047861.2_Foxi1,0,NA,NA,NA,NA,NA,
ENSMUSG00000047868.6_Olfr770,0,NA,NA,NA,NA,NA,
ENSMUSG00000047884.6_Klk9,0,NA,NA,NA,NA,NA,
ENSMUSG00000047894.1_Ang2,0,NA,NA,NA,NA,NA,
ENSMUSG00000047977.3_Synb,0,NA,NA,NA,NA,NA,
ENSMUSG00000047980.6_9230110F15Rik,0,NA,NA,NA,NA,NA,
ENSMUSG00000047990.6_C2cd4a,0,NA,NA,NA,NA,NA,
ENSMUSG00000047995.7_Cypt4,0,NA,NA,NA,NA,NA,
ENSMUSG00000048001.7_Hes5,0,NA,NA,NA,NA,NA,
ENSMUSG00000048062.4_Fpr-rs4,0,NA,NA,NA,NA,NA,
ENSMUSG00000048067.8_Olfr1349,0,NA,NA,NA,NA,NA,
ENSMUSG00000048077.5_H1fnt,0,NA,NA,NA,NA,NA,
ENSMUSG00000048206.6_Dnajb8,0,NA,NA,NA,NA,NA,
ENSMUSG00000048294.4_Krtap4-13,0,NA,NA,NA,NA,NA,
ENSMUSG00000048299.8_Olfr148,0,NA,NA,NA,NA,NA,
ENSMUSG00000048304.8_Slitrk3,0,NA,NA,NA,NA,NA,
ENSMUSG00000048312.7_Gm4884,0,NA,NA,NA,NA,NA,
ENSMUSG00000048400.13_Prss54,0,NA,NA,NA,NA,NA,
ENSMUSG00000048455.9_Sprr1b,0,NA,NA,NA,NA,NA,
ENSMUSG00000048501.3_Olfr938,0,NA,NA,NA,NA,NA,
ENSMUSG00000048502.14_Duxbl1,0,NA,NA,NA,NA,NA,
ENSMUSG00000048516.2_Adam26a,0,NA,NA,NA,NA,NA,
ENSMUSG00000048540.8_Nhlh2,0,NA,NA,NA,NA,NA,
ENSMUSG00000048573.9_Cypt3,0,NA,NA,NA,NA,NA,
ENSMUSG00000048582.6_Gja3,0,NA,NA,NA,NA,NA,
ENSMUSG00000048617.16_Rtbdn,0,NA,NA,NA,NA,NA,
ENSMUSG00000048626.5_Klf17,0,NA,NA,NA,NA,NA,
ENSMUSG00000048697.3_Vmn1r26,0,NA,NA,NA,NA,NA,
ENSMUSG00000048721.2_Fndc9,0,NA,NA,NA,NA,NA,
ENSMUSG00000048830.3_2310057N15Rik,0,NA,NA,NA,NA,NA,
ENSMUSG00000048904.4_Neurog1,0,NA,NA,NA,NA,NA,
ENSMUSG00000048919.5_Olfr223,0,NA,NA,NA,NA,NA,
ENSMUSG00000048933.8_Olfr722,0,NA,NA,NA,NA,NA,
ENSMUSG00000048981.1_Krt31,0,NA,NA,NA,NA,NA,
ENSMUSG00000048992.8_Prss32,0,NA,NA,NA,NA,NA,
ENSMUSG00000048996.6_Olfr1366,0,NA,NA,NA,NA,NA,
ENSMUSG00000049008.4_BB014433,0,NA,NA,NA,NA,NA,
ENSMUSG00000049018.8_Olfr368,0,NA,NA,NA,NA,NA,
ENSMUSG00000049154.11_Fam183b,0,NA,NA,NA,NA,NA,
ENSMUSG00000049350.6_Zg16,0,NA,NA,NA,NA,NA,
ENSMUSG00000049362.6_Olfr173,0,NA,NA,NA,NA,NA,
ENSMUSG00000049427.2_Gm9837,0,NA,NA,NA,NA,NA,
ENSMUSG00000049456.3_Olfr1404,0,NA,NA,NA,NA,NA,
ENSMUSG00000049498.5_Olfr1449,0,NA,NA,NA,NA,NA,
ENSMUSG00000049506.7_Sppl2c,0,NA,NA,NA,NA,NA,
ENSMUSG00000049528.7_Olfr429,0,NA,NA,NA,NA,NA,
ENSMUSG00000049560.4_Defb20,0,NA,NA,NA,NA,NA,
ENSMUSG00000049593.8_Lce1h,0,NA,NA,NA,NA,NA,
ENSMUSG00000049604.3_Hoxb13,0,NA,NA,NA,NA,NA,
ENSMUSG00000049618.6_Olfr103,0,NA,NA,NA,NA,NA,
ENSMUSG00000049641.14_Vgll2,0,NA,NA,NA,NA,NA,
ENSMUSG00000049691.8_Nkx3-2,0,NA,NA,NA,NA,NA,
ENSMUSG00000049692.7_Tmem239,0,NA,NA,NA,NA,NA,
ENSMUSG00000049699.4_Ucn2,0,NA,NA,NA,NA,NA,
ENSMUSG00000049708.9_Olfr27,0,NA,NA,NA,NA,NA,
ENSMUSG00000049719.14_Prss46,0,NA,NA,NA,NA,NA,
ENSMUSG00000049741.4_Rxfp4,0,NA,NA,NA,NA,NA,
ENSMUSG00000049796.4_Crh,0,NA,NA,NA,NA,NA,
ENSMUSG00000049809.2_Krtap9-3,0,NA,NA,NA,NA,NA,
ENSMUSG00000049815.3_4921511C20Rik,0,NA,NA,NA,NA,NA,
ENSMUSG00000049946.7_BC030500,0,NA,NA,NA,NA,NA,
ENSMUSG00000050023.4_Olfr1176,0,NA,NA,NA,NA,NA,
ENSMUSG00000050058.6_Prm3,0,NA,NA,NA,NA,NA,
ENSMUSG00000050087.3_Cby3,0,NA,NA,NA,NA,NA,
ENSMUSG00000050089.13_Akap4,0,NA,NA,NA,NA,NA,
ENSMUSG00000050121.8_Opalin,0,NA,NA,NA,NA,NA,
ENSMUSG00000050138.7_Kcnk12,0,NA,NA,NA,NA,NA,
ENSMUSG00000050197.5_Rhox13,0,NA,NA,NA,NA,NA,
ENSMUSG00000050198.4_Olfr768,0,NA,NA,NA,NA,NA,
ENSMUSG00000050201.9_Otop2,0,NA,NA,NA,NA,NA,
ENSMUSG00000050215.6_Olfr70,0,NA,NA,NA,NA,NA,
ENSMUSG00000050217.13_Lgsn,0,NA,NA,NA,NA,NA,
ENSMUSG00000050224.2_Krtap13,0,NA,NA,NA,NA,NA,
ENSMUSG00000050239.2_Krtap24-1,0,NA,NA,NA,NA,NA,
ENSMUSG00000050281.4_Olfr630,0,NA,NA,NA,NA,NA,
